ticker_a,ticker_b,bench,PRE_total,PRE_converged,PRE_unresolved,PRE_hard,PRE_soft,PRE_rate,PRE_rate_lb,PRE_wins,PRE_win_rate,PRE_win_rate_lb,PRE_alpha,PRE_alpha_z,PRE_sigma,PRE_sigma_rate,PRE_sigma_n,PRE_gamma,PRE_gamma_rate,PRE_gamma_n,PRE_gamma_cap,PRE_avg_peak,PRE_p90_peak,PRE_median_bars,PRE_cap_mean,PRE_cap_p50,PRE_cap_p10,PRE_cap_lb,PRE_cap_conv_mean,PRE_conv_per_day,PRE_total_per_day,PRE_score,PRE_long_total,PRE_long_rate,PRE_long_alpha,PRE_short_total,PRE_short_rate,PRE_short_alpha,PRE_alpha_pos,PRE_alpha_neg,PRE_sigma_pos,PRE_sigma_rate_pos,PRE_sigma_n_pos,PRE_sigma_neg,PRE_sigma_rate_neg,PRE_sigma_n_neg,PRE_gamma_pos,PRE_gamma_rate_pos,PRE_gamma_n_pos,PRE_gamma_cap_pos,PRE_gamma_neg,PRE_gamma_rate_neg,PRE_gamma_n_neg,PRE_gamma_cap_neg,PRE_corr,PRE_beta,PRE_alpha_ols,PRE_resid_std,PRE_mr_lambda,PRE_half_life,PRE_beta_drift,PRE_adf_t,PRE_adf_p,PRE_adf_stationary_5pct,PRE_n_bars,PRE_n_days,OPEN_total,OPEN_converged,OPEN_unresolved,OPEN_hard,OPEN_soft,OPEN_rate,OPEN_rate_lb,OPEN_wins,OPEN_win_rate,OPEN_win_rate_lb,OPEN_alpha,OPEN_alpha_z,OPEN_sigma,OPEN_sigma_rate,OPEN_sigma_n,OPEN_gamma,OPEN_gamma_rate,OPEN_gamma_n,OPEN_gamma_cap,OPEN_avg_peak,OPEN_p90_peak,OPEN_median_bars,OPEN_cap_mean,OPEN_cap_p50,OPEN_cap_p10,OPEN_cap_lb,OPEN_cap_conv_mean,OPEN_conv_per_day,OPEN_total_per_day,OPEN_score,OPEN_long_total,OPEN_long_rate,OPEN_long_alpha,OPEN_short_total,OPEN_short_rate,OPEN_short_alpha,OPEN_alpha_pos,OPEN_alpha_neg,OPEN_sigma_pos,OPEN_sigma_rate_pos,OPEN_sigma_n_pos,OPEN_sigma_neg,OPEN_sigma_rate_neg,OPEN_sigma_n_neg,OPEN_gamma_pos,OPEN_gamma_rate_pos,OPEN_gamma_n_pos,OPEN_gamma_cap_pos,OPEN_gamma_neg,OPEN_gamma_rate_neg,OPEN_gamma_n_neg,OPEN_gamma_cap_neg,OPEN_corr,OPEN_beta,OPEN_alpha_ols,OPEN_resid_std,OPEN_mr_lambda,OPEN_half_life,OPEN_beta_drift,OPEN_adf_t,OPEN_adf_p,OPEN_adf_stationary_5pct,OPEN_n_bars,OPEN_n_days,INTRA_total,INTRA_converged,INTRA_unresolved,INTRA_hard,INTRA_soft,INTRA_rate,INTRA_rate_lb,INTRA_wins,INTRA_win_rate,INTRA_win_rate_lb,INTRA_alpha,INTRA_alpha_z,INTRA_sigma,INTRA_sigma_rate,INTRA_sigma_n,INTRA_gamma,INTRA_gamma_rate,INTRA_gamma_n,INTRA_gamma_cap,INTRA_avg_peak,INTRA_p90_peak,INTRA_median_bars,INTRA_cap_mean,INTRA_cap_p50,INTRA_cap_p10,INTRA_cap_lb,INTRA_cap_conv_mean,INTRA_conv_per_day,INTRA_total_per_day,INTRA_score,INTRA_long_total,INTRA_long_rate,INTRA_long_alpha,INTRA_short_total,INTRA_short_rate,INTRA_short_alpha,INTRA_alpha_pos,INTRA_alpha_neg,INTRA_sigma_pos,INTRA_sigma_rate_pos,INTRA_sigma_n_pos,INTRA_sigma_neg,INTRA_sigma_rate_neg,INTRA_sigma_n_neg,INTRA_gamma_pos,INTRA_gamma_rate_pos,INTRA_gamma_n_pos,INTRA_gamma_cap_pos,INTRA_gamma_neg,INTRA_gamma_rate_neg,INTRA_gamma_n_neg,INTRA_gamma_cap_neg,INTRA_corr,INTRA_beta,INTRA_alpha_ols,INTRA_resid_std,INTRA_mr_lambda,INTRA_half_life,INTRA_beta_drift,INTRA_adf_t,INTRA_adf_p,INTRA_adf_stationary_5pct,INTRA_n_bars,INTRA_n_days
RPG,XSD,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,13.0,0.0,9.0,0.409091,0.232556,13.0,0.590909,0.387345,1.318455,1.420114,,,0.0,,,0.0,,1.701338,2.435062,114.0,0.093899,0.026925,-0.392525,-0.089009,0.037369,0.155172,0.37931,0.155172,10.0,0.4,1.708825,12.0,0.4167,1.318455,1.708825,1.318455,,,0.0,1.1,0.4,5.0,,,0.0,,,,0.0,,0.839498,0.462504,-0.03445,0.928415,-0.002519,274.808569,0.101255,,,,8677.0,58.0
RSPG,XOP,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,0.0,0.0,3.0,1.0,0.438494,3.0,1.0,0.438494,1.357704,2.818299,,,0.0,,,0.0,,1.680942,2.243609,69.0,0.32075,0.143344,0.118073,-0.058345,0.32075,0.051724,0.051724,0.051724,1.0,1.0,2.465085,2.0,1.0,1.288871,2.465085,1.288871,,,0.0,,,0.0,,,0.0,,,,0.0,,0.881521,0.742288,0.059052,0.481746,-0.005863,117.875394,0.041293,,,,7342.0,58.0
RSPT,SCHA,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0,20.0,11.0,5.0,15.0,0.645161,0.469476,18.0,0.580645,0.40766,1.578744,1.522892,,,0.0,,,0.0,,1.712901,2.374614,228.0,0.135995,0.171094,-0.62516,-0.078869,0.33537,0.327869,0.508197,0.327869,14.0,0.5714,1.671676,17.0,0.7059,1.425671,1.671676,1.425671,,,0.0,,,0.0,,,0.0,,,,0.0,,0.783389,1.103337,0.184853,1.036674,-0.000922,751.760131,0.266286,,,,17540.0,61.0
RSPT,SCHE,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,27.0,6.0,8.0,19.0,0.818182,0.656114,19.0,0.575758,0.40807,1.30998,1.126114,,,0.0,,,0.0,,1.717748,3.271221,240.0,0.141438,0.243633,-0.683105,-0.120351,0.222504,0.442623,0.540984,0.442623,14.0,0.7143,1.460213,19.0,0.8947,1.300167,1.460213,1.300167,,,0.0,,,0.0,,,0.0,,,,0.0,,0.749408,1.12486,0.176916,1.163275,-0.000432,1604.990413,0.574815,,,,17077.0,61.0
RSPT,SCHM,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,18.0,11.0,5.0,13.0,0.62069,0.440022,15.0,0.517241,0.344307,1.641713,1.614091,1.3,0.571429,14.0,,,0.0,,1.84323,2.511863,256.5,0.186246,0.057844,-0.316709,-0.004473,0.315183,0.295082,0.47541,0.295082,14.0,0.5,1.867952,15.0,0.7333,1.471542,1.867952,1.471542,,,0.0,1.2,0.571429,7.0,,,0.0,,,,0.0,,0.779008,1.285569,0.105573,1.017113,-0.001317,525.915725,0.415066,,,,16253.0,61.0
RSPT,SMH,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,17.0,10.0,2.0,15.0,0.62963,0.442289,16.0,0.592593,0.407264,1.440227,1.520769,,,0.0,,,0.0,,1.685986,2.845955,244.0,0.112061,0.07859,-0.350152,-0.117116,0.128983,0.298246,0.473684,0.298246,13.0,0.6923,1.496017,14.0,0.5714,1.319512,1.496017,1.319512,,,0.0,1.2,0.666667,6.0,,,0.0,,,,0.0,,0.816502,0.4307,0.058943,0.947039,-0.001064,651.188169,0.053925,,,,16970.0,57.0
RSPT,SOXL,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,17.0,10.0,1.0,16.0,0.62963,0.442289,16.0,0.592593,0.407264,1.5015,1.637716,,,0.0,,,0.0,,1.681754,2.805555,244.0,0.041795,0.050985,-0.501827,-0.181821,0.039384,0.293103,0.465517,0.293103,15.0,0.6667,1.692915,12.0,0.5833,1.281808,1.692915,1.281808,,,0.0,,,0.0,,,0.0,,,,0.0,,0.812988,0.126687,0.073201,0.916826,-0.001142,606.449036,0.009388,,,,17225.0,58.0
RSPT,SOXQ,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,16.0,11.0,0.0,16.0,0.592593,0.407264,15.0,0.555556,0.373127,1.478916,1.602201,1.3,0.666667,9.0,,,0.0,,1.701643,2.828446,223.0,0.059049,0.061191,-0.47399,-0.158711,0.020926,0.275862,0.465517,0.275862,14.0,0.6429,1.733607,13.0,0.5385,1.34324,1.733607,1.34324,,,0.0,1.3,0.8,5.0,,,0.0,,,,0.0,,0.828939,0.382482,0.065973,0.923053,-0.000951,728.670022,0.134798,,,,16057.0,58.0
RSPT,SOXX,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,16.0,10.0,0.0,16.0,0.615385,0.425345,15.0,0.576923,0.389483,1.534506,1.66385,,,0.0,,,0.0,,1.71476,2.807085,249.5,0.03823,0.04824,-0.516009,-0.189008,0.029092,0.275862,0.448276,0.275862,14.0,0.6429,1.672749,12.0,0.5833,1.280556,1.672749,1.280556,,,0.0,,,0.0,,,0.0,,,,0.0,,0.816625,0.368733,0.06471,0.922262,-0.001103,628.327418,0.033345,,,,17225.0,58.0
RSPT,SPEM,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,25.0,5.0,10.0,15.0,0.833333,0.664353,17.0,0.566667,0.39197,1.355464,1.170308,,,0.0,,,0.0,,1.743437,3.251334,245.0,0.10867,0.098195,-0.745781,-0.163305,0.155045,0.431034,0.517241,0.431034,15.0,0.8,1.371999,15.0,0.8667,1.35384,1.371999,1.35384,,,0.0,,,0.0,,,0.0,,,,0.0,,0.755299,1.129943,0.087658,1.158212,-0.000522,1326.49254,0.108641,,,,16175.0,58.0
RSPT,SPHB,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,13.0,3.0,1.0,12.0,0.8125,0.569906,10.0,0.625,0.386406,1.277643,1.248309,,,0.0,,,0.0,,1.738601,2.837501,147.0,-0.0551,0.106479,-0.932751,-0.332886,-0.04577,0.224138,0.275862,0.224138,8.0,0.875,1.382555,8.0,0.75,1.165657,1.382555,1.165657,,,0.0,,,0.0,,,0.0,,,,0.0,,0.863437,0.665741,0.090998,1.023499,-0.00086,805.173496,0.081545,,,,9105.0,58.0
RSPT,SPHQ,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,17.0,6.0,2.0,15.0,0.73913,0.535296,17.0,0.73913,0.535296,1.462416,1.478086,1.0,0.785714,14.0,,,0.0,,1.706988,2.920831,229.0,0.21444,0.205701,-0.180417,0.020807,0.284408,0.293103,0.396552,0.293103,11.0,0.9091,1.420801,12.0,0.5833,1.621906,1.420801,1.621906,1.0,0.857143,7.0,1.1,0.666667,6.0,,,0.0,,,,0.0,,0.824564,1.208808,0.139489,0.989398,-0.001116,620.578847,0.04356,,,,16952.0,58.0
RSPT,SPMO,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,18.0,7.0,1.0,17.0,0.72,0.52423,16.0,0.64,0.445182,1.555521,1.752029,,,0.0,,,0.0,,1.682098,2.707738,269.5,0.089686,0.122588,-0.613692,-0.135057,0.053404,0.295082,0.409836,0.295082,10.0,0.8,1.872515,15.0,0.6667,1.362338,1.872515,1.362338,,,0.0,,,0.0,,,0.0,,,,0.0,,0.806489,0.658811,0.106093,0.88784,-0.001163,595.715546,0.147281,,,,17980.0,61.0
RSPT,SPRX,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,20.0,9.0,4.0,16.0,0.689655,0.507695,18.0,0.62069,0.440022,1.395353,1.558582,,,0.0,,,0.0,,1.550259,2.140739,64.5,0.186959,0.121208,-0.260938,-0.01077,0.228621,0.327869,0.47541,0.327869,15.0,0.7333,1.382082,14.0,0.6429,1.398764,1.382082,1.398764,,,0.0,1.0,0.8,5.0,,,0.0,,,,0.0,,0.827338,0.320876,0.153382,0.895271,-0.002889,239.553853,0.030304,,,,5990.0,61.0
RSPT,SPYG,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,23.0,12.0,4.0,19.0,0.657143,0.491516,25.0,0.714286,0.549448,1.290443,1.420487,,,0.0,,,0.0,,1.512005,2.258415,208.0,0.211278,0.220277,-0.173042,0.030925,0.296913,0.377049,0.57377,0.377049,16.0,0.6875,1.380748,19.0,0.6316,1.281913,1.380748,1.281913,,,0.0,,,0.0,,,0.0,,,,0.0,,0.777179,1.247327,-0.051863,0.908451,-0.001218,568.527639,0.117267,,,,17937.0,61.0
RSPT,TDIV,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,11.0,4.0,0.0,11.0,0.733333,0.480491,11.0,0.733333,0.480491,1.755455,2.045969,1.1,0.714286,7.0,,,0.0,,1.789407,2.797907,101.0,0.106266,0.176214,-0.407574,-0.10433,0.145783,0.183333,0.25,0.183333,8.0,0.625,1.192168,7.0,0.8571,1.768851,1.192168,1.768851,,,0.0,,,0.0,,,0.0,,,,0.0,,0.864827,1.156282,0.082812,0.858007,-0.002003,345.692626,0.207472,,,,7487.0,60.0
RSPT,TDVI,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,2.0,1.0,14.0,0.882353,0.656632,9.0,0.529412,0.309629,1.278824,1.395485,,,0.0,,,0.0,,1.644058,2.502226,73.0,0.049142,0.052241,-0.446457,-0.162148,0.076975,0.25,0.283333,0.25,10.0,0.8,1.153885,7.0,1.0,1.555121,1.153885,1.555121,,,0.0,,,0.0,,,0.0,,,,0.0,,0.844164,1.174344,0.118072,0.916401,-0.003347,206.75082,0.124952,,,,5443.0,60.0
RSPT,TECL,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,11.0,1.0,0.0,11.0,0.916667,0.646114,6.0,0.5,0.253778,1.326167,1.966775,,,0.0,,,0.0,,1.571619,2.398741,215.0,0.171258,0.010283,-0.302406,-0.132918,0.163361,0.183333,0.2,0.183333,5.0,1.0,1.326167,7.0,0.8571,1.312425,1.326167,1.312425,,,0.0,,,0.0,,,0.0,,,,0.0,,0.885594,0.266875,0.103422,0.674285,-0.002893,239.285318,0.105961,,,,14406.0,60.0
RSPT,TQQQ,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,12.0,5.0,3.0,9.0,0.705882,0.468665,13.0,0.764706,0.527378,1.417883,2.037168,,,0.0,,,0.0,,1.477638,1.909484,248.0,0.224658,0.220335,-0.476788,-0.018082,0.285911,0.20339,0.288136,0.20339,10.0,0.6,1.553117,7.0,0.8571,1.190538,1.553117,1.190538,,,0.0,,,0.0,,,0.0,,,,0.0,,0.837737,0.362,0.058372,0.696007,-0.002594,266.860205,0.001712,,,,17564.0,59.0
RSPT,TRFK,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,18.0,5.0,4.0,14.0,0.782609,0.580961,15.0,0.652174,0.4489,1.342051,1.721935,,,0.0,,,0.0,,1.48552,2.075032,106.0,0.200443,0.181357,-0.422212,-0.065796,0.253113,0.305085,0.389831,0.305085,13.0,0.7692,1.595427,10.0,0.8,1.112728,1.595427,1.112728,,,0.0,1.0,0.833333,6.0,,,0.0,,,,0.0,,0.802915,0.431561,0.075245,0.779385,-0.003881,178.267654,0.181733,,,,8540.0,59.0
RSPT,TSMX,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,25.0,8.0,8.0,17.0,0.757576,0.589751,18.0,0.545455,0.379857,1.663013,1.485919,,,0.0,,,0.0,,1.841201,2.737232,171.0,0.178752,0.202332,-0.568445,-0.087998,0.231507,0.431034,0.568966,0.431034,16.0,0.75,1.912419,17.0,0.7647,1.352565,1.912419,1.352565,,,0.0,,,0.0,,,0.0,,,,0.0,,0.707919,0.222733,0.010805,1.119181,-0.001242,557.72107,0.0096,,,,12508.0,58.0
RSPT,ULTY,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,16.0,17.0,3.0,13.0,0.484848,0.325038,20.0,0.606061,0.436831,1.386833,1.473793,,,0.0,,,0.0,,1.595265,2.424025,190.5,0.100354,0.161622,-0.371324,-0.085022,0.144796,0.262295,0.540984,0.262295,16.0,0.5,1.330645,17.0,0.4706,1.386833,1.330645,1.386833,,,0.0,1.0,0.444444,9.0,,,0.0,,,,0.0,,0.813363,0.94738,0.34754,0.940996,-0.001585,436.846455,0.012708,,,,13252.0,61.0
RSPT,USD,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,22.0,7.0,1.0,21.0,0.758621,0.57892,16.0,0.551724,0.375477,1.50425,1.644719,,,0.0,,,0.0,,1.597844,2.513639,150.5,0.079884,0.077808,-0.471025,-0.149933,0.135662,0.360656,0.47541,0.360656,13.0,0.7692,1.377894,16.0,0.75,1.50425,1.377894,1.50425,,,0.0,1.5,0.666667,6.0,,,0.0,,,,0.0,,0.781979,0.242067,0.122249,0.914594,-0.001065,650.390425,0.060161,,,,15262.0,61.0
RSPT,VBK,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,20.0,8.0,4.0,16.0,0.714286,0.529404,17.0,0.607143,0.424087,1.353732,1.540183,,,0.0,,,0.0,,1.417406,1.923343,173.5,0.13343,0.186055,-0.608537,-0.058405,0.209822,0.327869,0.459016,0.327869,12.0,0.75,1.316055,16.0,0.6875,1.391409,1.316055,1.391409,,,0.0,,,0.0,,,0.0,,,,0.0,,0.809688,1.254143,0.175065,0.878942,-0.002016,343.391829,0.278401,,,,14060.0,61.0
RSPT,VEU,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,27.0,10.0,8.0,19.0,0.72973,0.570215,24.0,0.648649,0.487587,1.368474,1.31082,,,0.0,,,0.0,,1.576966,2.465446,222.0,0.156249,0.201962,-0.77758,-0.05519,0.234343,0.45,0.616667,0.45,16.0,0.75,1.344425,21.0,0.7143,1.368474,1.344425,1.368474,,,0.0,,,0.0,,,0.0,,,,0.0,,0.710112,1.283477,0.124633,1.043984,-0.000719,964.336466,0.260114,,,,17546.0,60.0
RSPT,VGT,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,12.0,1.0,0.0,12.0,0.923077,0.666855,8.0,0.615385,0.355225,1.328001,2.155227,,,0.0,,,0.0,,1.355147,1.643938,209.5,0.129621,0.145945,-0.473849,-0.153409,0.161404,0.2,0.216667,0.2,8.0,1.0,1.358988,5.0,0.8,1.201067,1.358988,1.201067,,,0.0,,,0.0,,,0.0,,,,0.0,,0.876749,0.901256,0.028647,0.616177,-0.002855,242.430313,0.122754,,,,17827.0,60.0
RSPT,VLUE,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,22.0,8.0,6.0,16.0,0.733333,0.555517,15.0,0.5,0.331539,1.525303,1.376106,,,0.0,,,0.0,,1.752109,3.011851,189.5,0.101508,0.006905,-0.597609,-0.124286,0.187449,0.366667,0.5,0.366667,14.0,0.5714,1.590619,16.0,0.875,1.459726,1.590619,1.459726,,,0.0,,,0.0,,,0.0,,,,0.0,,0.787203,0.872562,0.08945,1.108419,-0.000732,946.45873,0.275483,,,,15035.0,60.0
RSPT,VONG,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,18.0,6.0,5.0,13.0,0.75,0.551002,16.0,0.666667,0.46706,1.367902,1.368028,,,0.0,,,0.0,,1.686025,2.691065,213.0,0.160849,0.281865,-0.787468,-0.096892,0.199741,0.3,0.4,0.3,13.0,0.6923,1.25264,11.0,0.8182,1.384404,1.25264,1.384404,,,0.0,,,0.0,,,0.0,,,,0.0,,0.800473,1.085592,-0.046466,0.999908,-0.001054,657.254309,0.274759,,,,16212.0,60.0
RSPT,VOOG,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,20.0,12.0,3.0,17.0,0.625,0.452541,19.0,0.59375,0.422597,1.485202,1.517571,,,0.0,,,0.0,,1.694132,2.669243,222.0,0.156589,0.162746,-0.47057,-0.054504,0.231458,0.333333,0.533333,0.333333,13.0,0.6923,1.455346,19.0,0.5789,1.515059,1.455346,1.515059,,,0.0,,,0.0,,,0.0,,,,0.0,,0.779482,1.232258,-0.025239,0.97867,-0.000932,743.138764,0.04692,,,,17635.0,60.0
RSPT,VOT,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,13.0,4.0,2.0,11.0,0.764706,0.527378,10.0,0.588235,0.360051,1.334247,1.674326,,,0.0,,,0.0,,1.622595,2.599635,156.0,0.105565,0.028132,-0.516811,-0.148929,0.108116,0.216667,0.283333,0.216667,10.0,0.9,1.33742,7.0,0.5714,1.2112,1.33742,1.2112,,,0.0,,,0.0,,,0.0,,,,0.0,,0.818581,1.457797,-0.001007,0.796886,-0.003284,210.70264,0.406122,,,,12576.0,60.0
RSPT,VPL,QQQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,19.0,13.0,5.0,14.0,0.59375,0.422597,19.0,0.59375,0.422597,1.427275,1.369027,,,0.0,,,0.0,,1.750521,2.733598,138.0,0.13005,0.073049,-0.51476,-0.063815,0.202473,0.316667,0.533333,0.316667,16.0,0.5,1.518772,16.0,0.6875,1.413611,1.518772,1.413611,,,0.0,1.3,0.666667,6.0,,,0.0,,,,0.0,,0.723262,0.714538,0.07854,1.042547,-0.001273,543.960447,0.081,,,,11450.0,60.0
